3,12E+12;POSTO SAVANA;RODOVIA BR-163,17846;;CHACARA DAS MANSOES;CAMPO GRANDE;MS;ETANOL;2,999;06/07/18 08:42;2020-04-21
3,12E+12;POSTO SAVANA;RODOVIA BR-163,17846;;CHACARA DAS MANSOES;CAMPO GRANDE;MS;DIESEL S500;3,39;05/07/18 10:38;2020-04-21
3,12E+12;POSTO SAVANA;RODOVIA BR-163,17846;;CHACARA DAS MANSOES;CAMPO GRANDE;MS;DIESEL S10;3,49;05/07/18 10:38;2020-04-21
3,20E+12;POSTO SAFRA LTDA;RODOVIA SC-480, CHAPECO GOIO-EN,943;E, FRENTE;QUEDAS DO PALMITAL;CHAPECO;SC;GASOLINA C COMUM;4,449;25/09/18 08:59;2020-04-21
3,20E+12;POSTO SAFRA LTDA;RODOVIA SC-480, CHAPECO GOIO-EN,943;E, FRENTE;QUEDAS DO PALMITAL;CHAPECO;SC;DIESEL S500;3,399;25/09/18 08:59;2020-04-21
3,20E+12;POSTO SAFRA LTDA;RODOVIA SC-480, CHAPECO GOIO-EN,943;E, FRENTE;QUEDAS DO PALMITAL;CHAPECO;SC;DIESEL S10;3,469;25/09/18 08:59;2020-04-21
3,57E+12;GLOBO COMBUSTIVEIS;RUA SENADOR SOUZA NAVES,720;;CENTRO;SERTANOPOLIS;PR;GASOLINA C COMUM;4,649;12/07/18 09:21;2020-04-21
3,57E+12;GLOBO COMBUSTIVEIS;RUA SENADOR SOUZA NAVES,720;;CENTRO;SERTANOPOLIS;PR;ETANOL;2,99;12/07/18 09:21;2020-04-21
3,57E+12;GLOBO COMBUSTIVEIS;RUA SENADOR SOUZA NAVES,720;;CENTRO;SERTANOPOLIS;PR;DIESEL S500;3,33;12/07/18 09:21;2020-04-21
3,57E+12;GLOBO COMBUSTIVEIS;RUA SENADOR SOUZA NAVES,720;;CENTRO;SERTANOPOLIS;PR;DIESEL S10;3,42;12/07/18 09:21;2020-04-21
3,57E+12;AUTO POSTO POROROCA XV;AVENIDA BANDEIRANTES,2390;;VILA BANDEIRANTES;CAMPO GRANDE;MS;GASOLINA C COMUM;3,999;13/12/18 15:04;2020-04-21
3,57E+12;AUTO POSTO POROROCA XV;AVENIDA BANDEIRANTES,2390;;VILA BANDEIRANTES;CAMPO GRANDE;MS;ETANOL;2,999;13/12/18 15:04;2020-04-21
3,57E+12;AUTO POSTO POROROCA XV;AVENIDA BANDEIRANTES,2390;;VILA BANDEIRANTES;CAMPO GRANDE;MS;DIESEL S500;3,499;13/12/18 15:04;2020-04-21
3,57E+12;AUTO POSTO POROROCA XV;AVENIDA BANDEIRANTES,2390;;VILA BANDEIRANTES;CAMPO GRANDE;MS;DIESEL S10;3,599;13/12/18 15:04;2020-04-21
3,73E+12;POSTO UNIAO;RUA JOSE DE ALENCAR LEITE,37;;CENTRO;SANTO ANTONIO DE PADUA;RJ;GASOLINA C COMUM;5,399;09/10/18 11:25;2020-04-21
3,73E+12;POSTO UNIAO;RUA JOSE DE ALENCAR LEITE,37;;CENTRO;SANTO ANTONIO DE PADUA;RJ;ETANOL;3,499;09/10/18 11:25;2020-04-21
3,73E+12;POSTO UNIAO;RUA JOSE DE ALENCAR LEITE,37;;CENTRO;SANTO ANTONIO DE PADUA;RJ;DIESEL S500;3,75;09/10/18 11:25;2020-04-21
3,73E+12;POSTO UNIAO;RUA JOSE DE ALENCAR LEITE,37;;CENTRO;SANTO ANTONIO DE PADUA;RJ;DIESEL S10;3,85;09/10/18 11:25;2020-04-21
3,75E+12;AUTO POSTO IRMAOS LEITE;AVENIDA JK,3525;BR 364 KM 426;SETOR INDUSTRIAL;JARU;RO;DIESEL S500;4,14;20/02/20 08:23;2020-04-21
3,75E+12;AUTO POSTO IRMAOS LEITE;AVENIDA JK,3525;BR 364 KM 426;SETOR INDUSTRIAL;JARU;RO;DIESEL S10;4,22;20/02/20 08:23;2020-04-21
3,75E+12;AUTO POSTO IRMAOS LEITE;AVENIDA JK,3525;BR 364 KM 426;SETOR INDUSTRIAL;JARU;RO;GASOLINA C COMUM;4,74;20/02/20 08:23;2020-04-21
3,75E+12;AUTO POSTO IRMAOS LEITE;AVENIDA JK,3525;BR 364 KM 426;SETOR INDUSTRIAL;JARU;RO;ETANOL;4,08;01/02/20 09:22;2020-04-21
3,76E+12;AUTO POSTO PUMA;AVENIDA JOAO BATISTA FIGUEIREDO,2636;;CENTRO;SAO MIGUEL DO GUAPORE;RO;GASOLINA C COMUM;4,85;29/06/18 16:28;2020-04-21
3,76E+12;AUTO POSTO PUMA;AVENIDA JOAO BATISTA FIGUEIREDO,2636;;CENTRO;SAO MIGUEL DO GUAPORE;RO;ETANOL;4,29;29/06/18 16:28;2020-04-21
3,76E+12;AUTO POSTO PUMA;AVENIDA JOAO BATISTA FIGUEIREDO,2636;;CENTRO;SAO MIGUEL DO GUAPORE;RO;DIESEL S500;3,79;29/06/18 16:28;2020-04-21
3,76E+12;AUTO POSTO PUMA;AVENIDA JOAO BATISTA FIGUEIREDO,2636;;CENTRO;SAO MIGUEL DO GUAPORE;RO;DIESEL S10;3,84;29/06/18 16:28;2020-04-21
3,81E+12;AUTO POSTO PEROBINHA;AVENIDA ANTONIO JOAQUIM DE MOURA ANDRADE,1100;;CENTRO;NOVA ANDRADINA;MS;GASOLINA C COMUM;4,899;14/02/20 11:27;2020-04-21
3,81E+12;AUTO POSTO PEROBINHA;AVENIDA ANTONIO JOAQUIM DE MOURA ANDRADE,1100;;CENTRO;NOVA ANDRADINA;MS;ETANOL;3,799;14/02/20 11:27;2020-04-21
3,81E+12;AUTO POSTO PEROBINHA;AVENIDA ANTONIO JOAQUIM DE MOURA ANDRADE,1100;;CENTRO;NOVA ANDRADINA;MS;DIESEL S500;3,799;14/02/20 11:27;2020-04-21
3,81E+12;AUTO POSTO PEROBINHA;AVENIDA ANTONIO JOAQUIM DE MOURA ANDRADE,1100;;CENTRO;NOVA ANDRADINA;MS;DIESEL S10;3,899;14/02/20 11:27;2020-04-21
3,82E+12;POSTO EUROGAZ;AVENIDA GOVERNADOR LEONEL DE MOURA BRIZOLA,933B;;CENTRO;DUQUE DE CAXIAS;RJ;GASOLINA C COMUM;4,99;12/07/18 15:51;2020-04-21
3,82E+12;POSTO EUROGAZ;AVENIDA GOVERNADOR LEONEL DE MOURA BRIZOLA,933B;;CENTRO;DUQUE DE CAXIAS;RJ;ETANOL;3,49;12/07/18 15:51;2020-04-21
3,82E+12;POSTO EUROGAZ;AVENIDA GOVERNADOR LEONEL DE MOURA BRIZOLA,933B;;CENTRO;DUQUE DE CAXIAS;RJ;GNV;2,799;12/07/18 15:51;2020-04-21
3,82E+12;POSTO EUROGAZ;AVENIDA GOVERNADOR LEONEL DE MOURA BRIZOLA,933B;;CENTRO;DUQUE DE CAXIAS;RJ;DIESEL S10;3,53;12/07/18 15:51;2020-04-21
3,91E+12;RALLY AUTO POSTO;VIA DE ACESSO PEDRO CARLETTO,500;;JD. SESQUICENTENARIO;TAQUARITINGA;SP;GASOLINA C COMUM;4,559;19/02/20 11:22;2020-04-21
3,91E+12;RALLY AUTO POSTO;VIA DE ACESSO PEDRO CARLETTO,500;;JD. SESQUICENTENARIO;TAQUARITINGA;SP;ETANOL;3,099;19/02/20 11:22;2020-04-21
3,91E+12;RALLY AUTO POSTO;VIA DE ACESSO PEDRO CARLETTO,500;;JD. SESQUICENTENARIO;TAQUARITINGA;SP;DIESEL S500;3,449;19/02/20 11:22;2020-04-21
3,91E+12;RALLY AUTO POSTO;VIA DE ACESSO PEDRO CARLETTO,500;;JD. SESQUICENTENARIO;TAQUARITINGA;SP;DIESEL S10;3,509;19/02/20 11:22;2020-04-21
3,92E+12;POSTO F1 RACING LTDA;AVENIDA 22 DE MAIO,2952;LOTE 05, QUADRA 05;LOTEAMENTO SANTO EXPEDITO / 1º DISTRITO;ITABORAI;RJ;GASOLINA C COMUM;4,799;13/09/19 14:30;2020-04-21
3,92E+12;POSTO F1 RACING LTDA;AVENIDA 22 DE MAIO,2952;LOTE 05, QUADRA 05;LOTEAMENTO SANTO EXPEDITO / 1º DISTRITO;ITABORAI;RJ;ETANOL;3,999;13/09/19 14:30;2020-04-21
3,92E+12;POSTO F1 RACING LTDA;AVENIDA 22 DE MAIO,2952;LOTE 05, QUADRA 05;LOTEAMENTO SANTO EXPEDITO / 1º DISTRITO;ITABORAI;RJ;GNV;3,099;13/09/19 14:30;2020-04-21
3,92E+12;POSTO F1 RACING LTDA;AVENIDA 22 DE MAIO,2952;LOTE 05, QUADRA 05;LOTEAMENTO SANTO EXPEDITO / 1º DISTRITO;ITABORAI;RJ;DIESEL S500;3,699;13/09/19 14:30;2020-04-21
3,92E+12;POSTO F1 RACING LTDA;AVENIDA 22 DE MAIO,2952;LOTE 05, QUADRA 05;LOTEAMENTO SANTO EXPEDITO / 1º DISTRITO;ITABORAI;RJ;DIESEL S10;3,799;13/09/19 14:30;2020-04-21
3,93E+12;POSTO CARRETAO;AVENIDA SAO LUIZ,100;;JD SAO LUIZ;CACERES;MT;GASOLINA C COMUM;4,73;19/09/18 18:26;2020-04-21
3,93E+12;POSTO CARRETAO;AVENIDA SAO LUIZ,100;;JD SAO LUIZ;CACERES;MT;ETANOL;2,95;19/09/18 18:26;2020-04-21
3,93E+12;POSTO CARRETAO;AVENIDA SAO LUIZ,100;;JD SAO LUIZ;CACERES;MT;DIESEL S500;3,92;19/09/18 18:26;2020-04-21
3,93E+12;POSTO CARRETAO;AVENIDA SAO LUIZ,100;;JD SAO LUIZ;CACERES;MT;DIESEL S10;3,99;19/09/18 18:26;2020-04-21
4,14E+12;POSTO CANADA;AVENIDA TREZE DE MAIO,980;0;FATIMA;FORTALEZA;CE;GASOLINA C COMUM;4,699;29/05/19 11:47;2020-04-21
4,14E+12;POSTO CANADA;AVENIDA TREZE DE MAIO,980;0;FATIMA;FORTALEZA;CE;ETANOL;3,999;29/05/19 11:47;2020-04-21
4,14E+12;POSTO CANADA;AVENIDA TREZE DE MAIO,980;0;FATIMA;FORTALEZA;CE;DIESEL S10;3,999;29/05/19 11:47;2020-04-21
4,14E+12;POSTO PONTAL SUL LTDA;AVENIDA ODILON COELHO,391;;CENTRO;MORTUGABA;BA;GASOLINA C COMUM;4,809;27/08/19 11:12;2020-04-21
4,14E+12;POSTO PONTAL SUL LTDA;AVENIDA ODILON COELHO,391;;CENTRO;MORTUGABA;BA;ETANOL;3,399;27/08/19 11:12;2020-04-21
4,14E+12;POSTO PONTAL SUL LTDA;AVENIDA ODILON COELHO,391;;CENTRO;MORTUGABA;BA;DIESEL S500;3,699;27/08/19 11:12;2020-04-21
4,14E+12;POSTO PONTAL SUL LTDA;AVENIDA ODILON COELHO,391;;CENTRO;MORTUGABA;BA;DIESEL S10;3,799;27/08/19 11:12;2020-04-21
4,25E+12;POSTO MAGUARI LTDA;RODOVIA AUGUSTO MONTENEGRO,SN;KM    09                  CONJ  MAGUARI;COQUEIRO;BELEM;PA;GASOLINA C COMUM;4,599;29/08/18 12:12;2020-04-21
4,25E+12;POSTO MAGUARI LTDA;RODOVIA AUGUSTO MONTENEGRO,SN;KM    09                  CONJ  MAGUARI;COQUEIRO;BELEM;PA;ETANOL;3,499;29/08/18 12:12;2020-04-21
4,25E+12;POSTO MAGUARI LTDA;RODOVIA AUGUSTO MONTENEGRO,SN;KM    09                  CONJ  MAGUARI;COQUEIRO;BELEM;PA;DIESEL S10;3,599;29/08/18 12:12;2020-04-21
4,53E+12;POSTO NOVA BARRA LTDA;AVENIDA PREFEITO ARTHUR COSTA,550;;MUQUECA;BARRA DO PIRAI;RJ;GASOLINA C COMUM;5,299;25/04/19 17:14;2020-04-21
4,53E+12;POSTO NOVA BARRA LTDA;AVENIDA PREFEITO ARTHUR COSTA,550;;MUQUECA;BARRA DO PIRAI;RJ;ETANOL;4,299;25/04/19 17:14;2020-04-21
4,53E+12;POSTO NOVA BARRA LTDA;AVENIDA PREFEITO ARTHUR COSTA,550;;MUQUECA;BARRA DO PIRAI;RJ;GNV;3,599;25/04/19 17:14;2020-04-21
4,53E+12;POSTO NOVA BARRA LTDA;AVENIDA PREFEITO ARTHUR COSTA,550;;MUQUECA;BARRA DO PIRAI;RJ;DIESEL S500;3,799;25/04/19 17:14;2020-04-21
4,53E+12;POSTO NOVA BARRA LTDA;AVENIDA PREFEITO ARTHUR COSTA,550;;MUQUECA;BARRA DO PIRAI;RJ;DIESEL S10;3,899;25/04/19 17:14;2020-04-21
4,53E+12;POSTO NOVA PIRAI;RUA XV DE NOVEMBRO,36;GALPAO;CENTRO;PIRAI;RJ;GASOLINA C COMUM;499;16/08/19 11:39;2020-04-21
4,53E+12;POSTO NOVA PIRAI;RUA XV DE NOVEMBRO,36;GALPAO;CENTRO;PIRAI;RJ;ETANOL;389;16/08/19 11:39;2020-04-21
4,53E+12;POSTO NOVA PIRAI;RUA XV DE NOVEMBRO,36;GALPAO;CENTRO;PIRAI;RJ;GNV;349;16/08/19 11:39;2020-04-21
4,53E+12;POSTO NOVA PIRAI;RUA XV DE NOVEMBRO,36;GALPAO;CENTRO;PIRAI;RJ;DIESEL S500;349;16/08/19 11:39;2020-04-21
4,53E+12;POSTO NOVA PIRAI;RUA XV DE NOVEMBRO,36;GALPAO;CENTRO;PIRAI;RJ;DIESEL S10;359;16/08/19 11:39;2020-04-21
4,55E+12;POSTO LIMA;AVENIDA DUQUE DE CAXIAS,3819;;CENTRO;IGARAPE-ACU;PA;GASOLINA C COMUM;4,45;05/09/19 09:09;2020-04-21
4,55E+12;POSTO LIMA;AVENIDA DUQUE DE CAXIAS,3819;;CENTRO;IGARAPE-ACU;PA;DIESEL S500;3,7;05/09/19 09:09;2020-04-21
4,55E+12;POSTO LIMA;AVENIDA DUQUE DE CAXIAS,3819;;CENTRO;IGARAPE-ACU;PA;DIESEL S10;3,75;05/09/19 09:09;2020-04-21
4,62E+12;C JUSTINIANO ROCHA & CIA LTDA.;AVENIDA LUCIO PEREIRA LUZ,790;;CENTRO;LUCIARA;MT;GASOLINA C COMUM;550;14/06/19 10:28;2020-04-21
4,62E+12;C JUSTINIANO ROCHA & CIA LTDA.;AVENIDA LUCIO PEREIRA LUZ,790;;CENTRO;LUCIARA;MT;ETANOL;360;14/06/19 10:28;2020-04-21
4,62E+12;C JUSTINIANO ROCHA & CIA LTDA.;AVENIDA LUCIO PEREIRA LUZ,790;;CENTRO;LUCIARA;MT;DIESEL S500;445;14/06/19 10:28;2020-04-21
4,62E+12;C JUSTINIANO ROCHA & CIA LTDA.;AVENIDA LUCIO PEREIRA LUZ,790;;CENTRO;LUCIARA;MT;DIESEL S10;455;14/06/19 10:28;2020-04-21
4,64E+12;AUTO POSTO OZIVAL LTDA;RUA EMILIO MOREIRA,1769;B;PRACA 14 DE JANEIRO;MANAUS;AM;GASOLINA C COMUM;3,98;14/12/18 12:52;2020-04-21
4,69E+12;AUTO POSTO BURITIS;AVENIDA AIRTON SENA,1284;;SETOR 02;BURITIS;RO;GASOLINA C COMUM;4,89;07/12/18 13:10;2020-04-21
4,69E+12;AUTO POSTO BURITIS;AVENIDA AIRTON SENA,1284;;SETOR 02;BURITIS;RO;ETANOL;4,23;07/12/18 13:10;2020-04-21
4,69E+12;AUTO POSTO BURITIS;AVENIDA AIRTON SENA,1284;;SETOR 02;BURITIS;RO;DIESEL S500;3,93;07/12/18 13:10;2020-04-21
4,69E+12;AUTO POSTO BURITIS;AVENIDA AIRTON SENA,1284;;SETOR 02;BURITIS;RO;DIESEL S10;4,03;07/12/18 13:10;2020-04-21
4,69E+12;AUTO POSTO MODELO;AVENIDA PORTO VELHO,810;;SETOR 1;BURITIS;RO;GASOLINA C COMUM;4,89;07/12/18 13:11;2020-04-21
4,69E+12;AUTO POSTO MODELO;AVENIDA PORTO VELHO,810;;SETOR 1;BURITIS;RO;ETANOL;4,23;07/12/18 13:11;2020-04-21
4,69E+12;AUTO POSTO MODELO;AVENIDA PORTO VELHO,810;;SETOR 1;BURITIS;RO;DIESEL S500;3,93;07/12/18 13:11;2020-04-21
4,69E+12;AUTO POSTO MODELO;AVENIDA PORTO VELHO,810;;SETOR 1;BURITIS;RO;DIESEL S10;4,03;07/12/18 13:11;2020-04-21
4,72E+12;POSTO GARITAO;RODOVIA BR 381,S/N;KM 691;ZONA RURAL;LAVRAS;MG;GASOLINA C COMUM;4,298;13/11/19 11:41;2020-04-21
4,72E+12;POSTO GARITAO;RODOVIA BR 381,S/N;KM 691;ZONA RURAL;LAVRAS;MG;ETANOL;4,288;13/11/19 11:41;2020-04-21
4,72E+12;POSTO GARITAO;RODOVIA BR 381,S/N;KM 691;ZONA RURAL;LAVRAS;MG;DIESEL S500;3,938;13/11/19 11:41;2020-04-21
4,72E+12;POSTO GARITAO;RODOVIA BR 381,S/N;KM 691;ZONA RURAL;LAVRAS;MG;DIESEL S10;3,998;13/11/19 11:41;2020-04-21
4,79E+12;VALENCA AUTO SERVICE LTDA.;RUA MARIA LUCIA DE CASTRO,25;;PQ. VALENCA;CAMPINAS;SP;GASOLINA C COMUM;4,099;29/01/19 10:55;2020-04-21
4,79E+12;VALENCA AUTO SERVICE LTDA.;RUA MARIA LUCIA DE CASTRO,25;;PQ. VALENCA;CAMPINAS;SP;ETANOL;2,799;04/12/18 11:01;2020-04-21
4,79E+12;VALENCA AUTO SERVICE LTDA.;RUA MARIA LUCIA DE CASTRO,25;;PQ. VALENCA;CAMPINAS;SP;DIESEL S500;3,599;23/01/19 15:05;2020-04-21
4,79E+12;VALENCA AUTO SERVICE LTDA.;RUA MARIA LUCIA DE CASTRO,25;;PQ. VALENCA;CAMPINAS;SP;DIESEL S10;3,699;23/01/19 15:05;2020-04-21
4,82E+12;POSTO PALACIO GUANABARA LTDA;RUA PINHEIRO MACHADO,83;83/FUNDOS;LARANJEIRAS;RIO DE JANEIRO;RJ;GASOLINA C COMUM;5,249;28/02/20 08:22;2020-04-21
4,82E+12;POSTO PALACIO GUANABARA LTDA;RUA PINHEIRO MACHADO,83;83/FUNDOS;LARANJEIRAS;RIO DE JANEIRO;RJ;ETANOL;4,749;28/02/20 08:22;2020-04-21
4,82E+12;POSTO PALACIO GUANABARA LTDA;RUA PINHEIRO MACHADO,83;83/FUNDOS;LARANJEIRAS;RIO DE JANEIRO;RJ;DIESEL S10;3,999;28/02/20 08:22;2020-04-21
4,82E+12;POSTO PALACIO GUANABARA LTDA;RUA PINHEIRO MACHADO,83;83/FUNDOS;LARANJEIRAS;RIO DE JANEIRO;RJ;GNV;3,299;28/02/20 08:22;2020-04-21
4,83E+12;POSTO AUTOCAR;RUA EMILIA DOS SANTOS,47;ESQ RUA INDAIAL;SAO JOAO;ITAJAI;SC;GASOLINA C COMUM;3,779;14/08/18 12:52;2020-04-21
4,83E+12;POSTO AUTOCAR;RUA EMILIA DOS SANTOS,47;ESQ RUA INDAIAL;SAO JOAO;ITAJAI;SC;ETANOL;3,099;14/08/18 12:52;2020-04-21
4,83E+12;POSTO AUTOCAR;RUA EMILIA DOS SANTOS,47;ESQ RUA INDAIAL;SAO JOAO;ITAJAI;SC;DIESEL S10;3,398;14/08/18 12:52;2020-04-21
4,88E+12;AUTO POSTO SAO CRISTOVAO;AVENIDA PREFEITO OLAVO GOMES DE OLIVEIRA,5377;;BELA VISTA;POUSO ALEGRE;MG;GASOLINA C COMUM;5,094;01/10/18 17:10;2020-04-21
4,88E+12;AUTO POSTO SAO CRISTOVAO;AVENIDA PREFEITO OLAVO GOMES DE OLIVEIRA,5377;;BELA VISTA;POUSO ALEGRE;MG;ETANOL;3,096;01/10/18 17:10;2020-04-21
4,88E+12;AUTO POSTO SAO CRISTOVAO;AVENIDA PREFEITO OLAVO GOMES DE OLIVEIRA,5377;;BELA VISTA;POUSO ALEGRE;MG;DIESEL S500;3,79;01/10/18 17:10;2020-04-21
4,88E+12;AUTO POSTO SAO CRISTOVAO;AVENIDA PREFEITO OLAVO GOMES DE OLIVEIRA,5377;;BELA VISTA;POUSO ALEGRE;MG;DIESEL S10;3,85;01/10/18 17:10;2020-04-21
4,88E+12;POSTO SANTA CRUZ;RUA TAPEVI,11;LOTE 7;PENHA;RIO DE JANEIRO;RJ;GNV;2,849;01/07/19 17:27;2020-04-21
4,98E+12;POSTO 10;AVENIDA PORTO CARREIRO,1566;;AEROPORTO;CORUMBA;MS;GASOLINA C COMUM;4,95;12/02/20 16:56;2020-04-21
4,98E+12;POSTO 10;AVENIDA PORTO CARREIRO,1566;;AEROPORTO;CORUMBA;MS;ETANOL;3,85;12/02/20 16:56;2020-04-21
4,98E+12;POSTO 10;AVENIDA PORTO CARREIRO,1566;;AEROPORTO;CORUMBA;MS;DIESEL S500;3,96;03/02/20 16:17;2020-04-21
4,98E+12;POSTO 10;AVENIDA PORTO CARREIRO,1566;;AEROPORTO;CORUMBA;MS;DIESEL S10;3,99;03/02/20 16:17;2020-04-21
5,04E+12;AUTO POSTO TIO SAM LTDA;RODOVIA BR 163,S/N;KM 20,5;ZONA RURAL;MUNDO NOVO;MS;GASOLINA C COMUM;4,719;13/02/20 13:31;2020-04-21
5,04E+12;AUTO POSTO TIO SAM LTDA;RODOVIA BR 163,S/N;KM 20,5;ZONA RURAL;MUNDO NOVO;MS;ETANOL;3,659;13/02/20 13:31;2020-04-21
5,04E+12;AUTO POSTO TIO SAM LTDA;RODOVIA BR 163,S/N;KM 20,5;ZONA RURAL;MUNDO NOVO;MS;DIESEL S500;3,219;11/02/20 13:18;2020-04-21
5,04E+12;AUTO POSTO TIO SAM LTDA;RODOVIA BR 163,S/N;KM 20,5;ZONA RURAL;MUNDO NOVO;MS;DIESEL S10;3,269;11/02/20 13:18;2020-04-21
5,04E+12;AUTO POSTO TIO SAM LTDA;RODOVIA BR 163,S/N;KM 20,5;ZONA RURAL;MUNDO NOVO;MS;GNV;0,001;20/09/19 13:24;2020-04-21
5,13E+12;POSTO ALFEMAR;RUA LEONARDO DA VINCI,326;;TAQUARAL;CAMPINAS;SP;GASOLINA C COMUM;4,097;27/08/19 11:12;2020-04-21
5,13E+12;POSTO ALFEMAR;RUA LEONARDO DA VINCI,326;;TAQUARAL;CAMPINAS;SP;ETANOL;2,797;27/08/19 11:12;2020-04-21
5,13E+12;POSTO ALFEMAR;RUA LEONARDO DA VINCI,326;;TAQUARAL;CAMPINAS;SP;DIESEL S10;3,397;27/08/19 11:12;2020-04-21
5,21E+12;AUTO POSTO PETROMINAS;AVENIDA LIBERO DE ALMEIDA SILVARES,2365;;COESTER;FERNANDOPOLIS;SP;GASOLINA C COMUM;4,379;30/05/19 16:04;2020-04-21
5,21E+12;AUTO POSTO PETROMINAS;AVENIDA LIBERO DE ALMEIDA SILVARES,2365;;COESTER;FERNANDOPOLIS;SP;ETANOL;2,799;30/05/19 16:04;2020-04-21
5,21E+12;AUTO POSTO PETROMINAS;AVENIDA LIBERO DE ALMEIDA SILVARES,2365;;COESTER;FERNANDOPOLIS;SP;DIESEL S500;3,599;30/05/19 16:04;2020-04-21
5,21E+12;AUTO POSTO PETROMINAS;AVENIDA LIBERO DE ALMEIDA SILVARES,2365;;COESTER;FERNANDOPOLIS;SP;DIESEL S10;3,699;30/05/19 16:04;2020-04-21
5,33E+12;POSTO MIL;RUA JACOB GREMMELMAIER,2275;;CHAMPAGNAT;GETULIO VARGAS;RS;DIESEL S500;3,719;31/10/19 15:30;2020-04-21
5,33E+12;POSTO MIL;RUA JACOB GREMMELMAIER,2275;;CHAMPAGNAT;GETULIO VARGAS;RS;DIESEL S10;3,819;31/10/19 15:30;2020-04-21
5,33E+12;POSTO MIL;RUA JACOB GREMMELMAIER,2275;;CHAMPAGNAT;GETULIO VARGAS;RS;GASOLINA C COMUM;4,699;31/10/19 15:30;2020-04-21
5,36E+12;BAIRRO NOVO AUTO POSTO LTDA;RODOVIA BR-364,S/N;"KM: 720;";AEROCLUBE;PORTO VELHO;RO;GASOLINA C COMUM;4,249;22/02/19 12:11;2020-04-21
5,36E+12;BAIRRO NOVO AUTO POSTO LTDA;RODOVIA BR-364,S/N;"KM: 720;";AEROCLUBE;PORTO VELHO;RO;DIESEL S10;3,799;22/01/19 17:17;2020-04-21
5,37E+12;POSTO TITAN;ESTRADA L,S/N;SÍTIO DA SERRA;NOVO CAVALEIROS;MACAE;RJ;GASOLINA C COMUM;3,94;17/09/19 10:44;2020-04-21
5,37E+12;POSTO TITAN;ESTRADA L,S/N;SÍTIO DA SERRA;NOVO CAVALEIROS;MACAE;RJ;ETANOL;3,97;17/09/19 10:44;2020-04-21
5,37E+12;POSTO TITAN;ESTRADA L,S/N;SÍTIO DA SERRA;NOVO CAVALEIROS;MACAE;RJ;DIESEL S500;3,65;17/09/19 10:44;2020-04-21
5,37E+12;POSTO TITAN;ESTRADA L,S/N;SÍTIO DA SERRA;NOVO CAVALEIROS;MACAE;RJ;DIESEL S10;3,75;17/09/19 10:44;2020-04-21
5,59E+12;AUTO POSTO JOWAL;RODOVIA MC-03, ESQUINA COM AV. TANCREDO NEVES,2871;;CENTRO;MACHADINHO D'OESTE;RO;GASOLINA C COMUM;4,49;21/03/19 15:36;2020-04-21
5,59E+12;AUTO POSTO JOWAL;RODOVIA MC-03, ESQUINA COM AV. TANCREDO NEVES,2871;;CENTRO;MACHADINHO D'OESTE;RO;ETANOL;4,43;21/03/19 15:36;2020-04-21
5,59E+12;AUTO POSTO JOWAL;RODOVIA MC-03, ESQUINA COM AV. TANCREDO NEVES,2871;;CENTRO;MACHADINHO D'OESTE;RO;DIESEL S500;3,94;21/03/19 15:36;2020-04-21
5,59E+12;AUTO POSTO JOWAL;RODOVIA MC-03, ESQUINA COM AV. TANCREDO NEVES,2871;;CENTRO;MACHADINHO D'OESTE;RO;DIESEL S10;4,01;21/03/19 15:36;2020-04-21
5,68E+12;POSTO CENTRO SUL;RUA JOÃO GUALBERTO,237;;CENTRO;PALMAS;PR;GASOLINA C COMUM;4,56;16/07/18 11:13;2020-04-21
5,68E+12;POSTO CENTRO SUL;RUA JOÃO GUALBERTO,237;;CENTRO;PALMAS;PR;ETANOL;3,18;16/07/18 11:13;2020-04-21
5,68E+12;POSTO CENTRO SUL;RUA JOÃO GUALBERTO,237;;CENTRO;PALMAS;PR;DIESEL S10;3,35;16/07/18 11:13;2020-04-21
5,83E+12;POSTO TRÊS IRMÃOS;RUA PRINCIPAL,S/N;;CENTRO;CURRAL DE CIMA;PB;GASOLINA C COMUM;4,669;30/01/20 11:33;2020-04-21
5,84E+12;POSTO BARREIRINHAS;RUA LAURO SODRE,520;;SAO JOSE;TUCURUI;PA;GASOLINA C COMUM;5,17;08/10/18 17:13;2020-04-21
5,84E+12;POSTO BARREIRINHAS;RUA LAURO SODRE,520;;SAO JOSE;TUCURUI;PA;DIESEL S10;4,16;08/10/18 17:13;2020-04-21
5,89E+12;POSTO RIO VERDE;ESTRADA DO FEIJAO RODOVIA BA 052 KM 420,SN;;RIO VERDE I;ITAGUACU DA BAHIA;BA;GASOLINA C COMUM;4,49;25/07/19 21:52;2020-04-21
5,89E+12;POSTO RIO VERDE;ESTRADA DO FEIJAO RODOVIA BA 052 KM 420,SN;;RIO VERDE I;ITAGUACU DA BAHIA;BA;ETANOL;3,39;25/07/19 21:52;2020-04-21
5,89E+12;POSTO RIO VERDE;ESTRADA DO FEIJAO RODOVIA BA 052 KM 420,SN;;RIO VERDE I;ITAGUACU DA BAHIA;BA;DIESEL S500;3,55;25/07/19 21:52;2020-04-21
5,89E+12;POSTO RIO VERDE;ESTRADA DO FEIJAO RODOVIA BA 052 KM 420,SN;;RIO VERDE I;ITAGUACU DA BAHIA;BA;DIESEL S10;3,59;25/07/19 21:52;2020-04-21
